galaxies.source.pixelization.mesh.weight_power,galaxies.source.pixelization.mesh.weight_floor,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
                           0.29081429874117687,                         0.0032808903044846665,                                        0.0012693150948029875,                                       2.2672018366086397e-06,                                     0.26538844920685745, 5653.088311965235, 442164.9532390424,447818.04155100766, 4.340887112396781e-05
                           0.11763588535057184,                            0.0005007470448554,                                        0.0023528274850144965,                                        0.0001620282538118726,                                      0.9768387289791148, 5648.507926899246, 8593.799927173977,14242.307854073224,4.4498209125669976e-07
                            0.9176419335984193,                        0.00014983854568976484,                                       0.00028508408520705697,                                        1.933144982512454e-05,                                      0.2910946997831909, 5646.999170854437, 61910.76470192617,  67557.7638727806, 9.842334207933508e-08
                            0.9790911225456332,                           0.09011503180526913,                                       1.4823610364683717e-05,                                          0.45665307844976294,                                    0.061598547098365874, 5641.097339949739, 67473.23582810407, 73114.33316805381,2.6913210789505077e-10
                           0.12814599959158277,                           0.07387142829359553,                                        0.0029486804220737006,                                       2.1623641558432687e-05,                                      0.9780694054743545, 5647.581521714476, 46598.35141679583,52245.932938510305, 1.762016102494524e-07
                           0.11910187151757207,                            0.1543765108312729,                                        0.0019819764434940725,                                          0.01803217684930188,                                      0.8475079886764724, 5647.621454648259, 566.4809553634458, 6214.102410011705, 1.833802353464976e-07
                            0.3070127997217222,                        2.7648679840638073e-05,                                       1.1579451756839155e-05,                                        0.0012089017104952012,                                     0.44794516487171077, 5649.128429881821,123355.16370495548, 129004.2921348373, 8.276058542091554e-07
                           0.32350930770070424,                          0.008245278685604346,                                          0.25205157889050156,                                        0.0015531938908035666,                                     0.04982483520599423, 5650.216714779665, 769.0835911732577, 6419.300305952923,2.4573084831532043e-06
                            0.3298886855096371,                           0.00458858515265079,                                       1.0628097763690134e-05,                                       0.00022954383400858926,                                      0.4901741362407698, 5651.597130610809, 98664.61315832208, 104316.2102889329, 9.771621988969183e-06
                            0.9765908574759241,                         0.0002440774078323205,                                        4.686748139936821e-05,                                        4.436347906549324e-05,                                     0.23062099990636975, 5641.357435323853,  47974.8800931229, 53616.23752844675,3.4907881951236944e-10
                           0.48095750687778094,                          0.015856298312467265,                                         7.79454737162143e-06,                                           0.5604371521901798,                                       0.536690205161164, 5652.499807265627,128359.66406898294,134012.16387624855,2.4098729575284343e-05
                            0.8265967560405874,                          0.001015779722751959,                                        9.055925494101995e-06,                                         0.042760934006971965,                                      0.4108659428532442, 5646.382306369927,111432.78800151074,117079.17030788066,5.3112563853483385e-08
                            0.6113088650354512,                         0.0007835312029617128,                                        2.471113898709673e-06,                                        6.608936923883357e-05,                                     0.47692745039782547, 5652.039297617304, 421083.1023873378,426735.14168495516,1.5205382485619846e-05
                            0.8094044664444572,                        0.00025391811820628586,                                          0.19340899904466977,                                         0.002947760607549893,                                     0.36009087795976336, 5647.910211495946, 4282.688417688653, 9930.598629184598,2.4476991178020447e-07
