galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.mass.einstein_radius,galaxies.source.pixelization.regularization.coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
            -0.0013431739878541754,             0.0027977558589181986,                    -0.06324586469375622,                    -0.01053518956282166,       0.042465584145325586,       -0.05560024833455349,                1.5989036000873595,                                   0.030250153438887824, 6594.400785920401, 33.60711160383397, 6628.007897524235, 1.549422715185074e-10
            -0.0022961882892907955,             -0.007037889017580359,                    -0.05014156505217896,                   -0.020478291167389206,        0.04347760956270974,      -0.050746918199021496,                1.5986099626394443,                                   0.027418469120489945,  6596.31654108819, 37.02999468149057,6633.3465357696805, 1.052378135935564e-09
             0.0013930910315693814,              0.014957458241740185,                    -0.06110510036771258,                   0.0073735242938095715,        0.05052829290794514,       -0.05329279993698488,                1.6011211663591194,                                 0.00015835551321449014, 6594.391872518336, 6315.466883228093,12909.858755746429,1.5356734549276757e-10
             -0.002448478332078636,              -0.01121264927629183,                   -0.053811757100253516,                    -0.02953544861202458,        0.03654566339122067,       -0.05222847141673412,                1.6043423448421095,                                  0.0013519183861577437, 6595.224725341364, 740.2470598246956,  7335.47178516606, 3.531850097905793e-10
           -0.00024411464577873723,             -0.004159091739015109,                    -0.07190476602960766,                   0.0021568063864236394,        0.04916140421385179,       -0.06032219212300055,                1.6001907457977096,                                   0.002776801430155529, 6594.612465214263, 360.6704828380824, 6955.282948052345,1.9147014574812092e-10
             -0.005307683360443458,              0.006513940049886337,                   -0.030676023822450278,                    -0.04220800973469344,        0.03266951243861088,      -0.039117170955429104,                 1.603519918113371,                                      0.061564980484776, 6596.993062367883,16.803190831568205, 6613.796253199451,2.0700520962457347e-09
           -0.00010914490931851298,            0.00031432000990181904,                    -0.03670499157263017,                    -0.02738382776532991,        0.03910493463285469,      -0.042727908411408055,                1.6057185157026834,                                    0.08890541339486104, 6597.623642027555, 11.80804933717413,  6609.43169136473,3.8890053618768745e-09
             -0.004264759173111559,             -0.005698894407495649,                    -0.05930585377712242,                     0.00534996441250683,        0.04735270238719458,      -0.051777304614825326,                 1.602919218075249,                                  4.647914728149217e-05, 6595.473568597606,21515.579281228085, 28111.05284982569,4.5297425105710006e-10
              0.007996081798033303,             -0.008160020844212376,                   -0.051862586078576405,                    0.022584887393469113,        0.05884154843111683,       -0.04943302338129513,                1.6001028641919537,                                  0.0011769391127148063, 6598.434918193289, 850.2221608089377, 7448.657079002227, 8.753289736843831e-09
             0.0030940297814167385,              0.006754929605282524,                    -0.05404739292432351,                    0.010025964503589573,        0.05688509671521602,      -0.051019677141586006,                1.6009281480274125,                                    0.09643206065776276, 6594.249501320151,10.927753868856895, 6605.177255189007,1.3318884461718025e-10
