galaxies.lens.mass.einstein_radius,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,     log_likelihood,         log_prior,      log_posterior,                weight
                1.6133234047635072,                       -0.10576528899027018,                        0.16670507440687932,             1.7241929874522997,              -2.7743905117727508e-08,               -4.267489688014603e-09,                   0.11840459678671714, -6976.438071987173, 5.471033706126665, -6970.967038281046, 1.586770822246689e-07
                 1.613323397603236,                        -0.1263246724406979,                        0.20697616197622778,              1.700910590229413,               -3.542230278541503e-08,               -6.761602763805108e-09,                   0.12019306200307682, -6976.589856145891,5.3550541625848584, -6971.234801983306,1.3633117677380373e-07
                 1.613323458027778,                        -0.1172799250873463,                        0.19743733279798925,             1.7263564468462704,               2.5425366076414768e-08,                  4.8185055182004e-09,                   0.11857570171189576, -6979.852513990436, 5.392603196005215,-6974.4599107944305, 5.219644021318028e-09
                1.6133233813582302,                       -0.10630511807975895,                        0.20135607697451766,               1.71463750600042,              -5.1294259423295685e-08,                -8.48882280440888e-09,                   0.11853887893978303, -6978.929534851646, 5.401783066301923, -6973.527751785345,1.3136680337612476e-08
                 1.613323487296851,                       -0.12585862706808695,                        0.20151376531278362,             1.7311457407840043,                5.293300865683026e-08,                1.064102451986404e-08,                   0.11862167082142105, -6980.579969191174,5.3700367657547154,-6975.2099324254195,2.5218027019183796e-09
                1.6133233831626523,                       -0.12194279156717724,                        0.19472604038583016,             1.7182806150444738,               -4.910419286463519e-08,               -9.569972342360344e-09,                   0.12249402897832515, -6978.906624371817, 5.362848228037802,  -6973.54377614378, 1.344112212479746e-08
                1.6133234667032854,                       -0.11408907162292692,                        0.18584041205023022,             1.7190721689745738,                3.334834967894107e-08,                4.105878720350731e-09,                   0.11884624643648128, -6978.063606258867, 5.421828182215828,-6972.6417780766515, 3.122868101921339e-08
                1.6133234662463491,                       -0.10627651106070292,                         0.1815152508849131,             1.7260767372366594,               3.1825513585603815e-08,                7.237702874529628e-09,                    0.1185342231792016, -6978.295862528668, 5.440191764598223,  -6972.85567076407,2.4756316440885045e-08
                1.6133234740611464,                        -0.1013577556361512,                         0.2081584928499755,             1.7243908805178623,                 3.97377695193768e-08,                7.468590849935008e-09,                   0.11876356140045081, -6975.912372958959, 5.387042872350275, -6970.525330086609, 2.684246485180639e-07
                1.6133234604831415,                       -0.10383927842622982,                        0.17892898504685967,             1.6816803247852294,               2.5904240724683447e-08,                5.027558876158356e-09,                   0.12413223771313298,-6978.3520645133285, 5.415740832249266,  -6972.93632368108, 2.340333846254175e-08
                1.6133234832692374,                       -0.11284632917084376,                        0.17675861140301516,             1.7154281863367857,               4.8634073740450035e-08,                 9.80311073983664e-09,                   0.11994773496043608, -6978.066848360559, 5.434379630739995, -6972.632468729818,3.1127598408258184e-08
                1.6133234650939097,                       -0.11896295226544673,                        0.20660359624146132,             1.7128087636433373,                3.222206203246092e-08,               6.0100662918616266e-09,                   0.12048577693235622,-6976.2601919566605, 5.359478887760025, -6970.900713068901, 1.895686519234802e-07
                  1.61332339000095,                       -0.09569206843808828,                         0.1833841470049515,             1.7284016288358468,               -4.241549431127645e-08,               -6.931257352793541e-09,                   0.12023218693176928, -6978.411965124604, 5.434332738999696, -6972.977632385604,2.2042624810994376e-08
                 1.613323486317347,                       -0.11398877231933319,                         0.1902975323354926,              1.714317823222407,                5.268035344063726e-08,                9.104930871750572e-09,                   0.11924561626347005, -6978.367703765951, 5.411212772350419, -6972.956490993601,2.3040174945151446e-08
                 1.613323378989579,                       -0.11029545294672619,                        0.20052355975780886,             1.7505579857404348,              -5.3837379040966304e-08,                 -9.6780509648009e-09,                   0.11833027122465924, -6977.712989304724, 5.388411028351459, -6972.324578276372, 4.434295695330781e-08
                1.6133233944820609,                       -0.12728384814850804,                        0.20688701294797693,             1.7168467375373768,               -3.776735836569234e-08,               -7.490024753198377e-09,                   0.11842929823671142, -6979.603024722077, 5.362074584677151,-6974.2409501373995,6.6987334604809975e-09
                1.6133234701841868,                       -0.10388230943841513,                        0.19466812101824937,             1.7139926228092477,               3.7418359924434874e-08,                5.630984990789845e-09,                   0.12041053632159701, -6976.058439928791, 5.404969131430164, -6970.653470797361,2.3194569385728065e-07
